7.3	12.4	440	0	7.53	202	0
7.35	11	439	0	4.31	192	0
7.4	14.4	386	0	7.83	188	0
7.45	13.9	441	0	6.74	187	0
7.5	11.4	355	0	7.37	185	0
7.55	9.97	337	0	4.54	162	0
7.6	11	343	0	4.91	175	0
7.65	10.3	343	0	4.93	157	0
7.7	9.66	373	0	4.67	147	0
7.75	10.1	297	0	5.33	166	0
7.8	9.79	324	0	4.91	132	0
7.85	8.96	308	0	3.52	133	0
7.9	9.88	350	0	5.93	132	0
7.95	8.76	299	0	5.12	153	0
8	7.7	351	0	3.52	114	0
8.05	6.41	300	0	3.29	125	0
8.1	7.43	326	0	4.16	112	0
8.15	7.78	362	0	4.31	104	0
8.2	6.84	301	0	3.96	103	0
8.25	6.77	271	0	3.88	103	0
8.3	6.64	277	0	3.19	98	0
8.35	5.94	276	0	2.69	91.6	0
8.4	7.66	241	0	3.2	94.6	0
8.45	6.56	236	0	2.77	88	0
8.5	6.7	297	0	4.18	105	0
8.55	6.21	236	0	2.19	88	0
8.6	5.69	254	0	2.38	75.7	0
8.65	5.19	226	0	2.21	77.2	0
8.7	6.73	244	0	2.17	81.1	0
8.75	6.55	258	0	2.41	73.1	0
8.8	5.26	249	0	2.68	59.7	0
8.85	4.03	210	0	1.5	67	0
8.9	4.71	219	0	1.85	56.2	0
8.95	4.51	200	0	1.47	69	0
9	5.55	207	0	1.66	60.4	0
9.05	4.9	193	0	2.52	54.2	0
9.1	5.03	199	0	2.95	56.9	0
9.15	4.74	217	0	2.51	59.6	0
9.2	4.89	209	0	1.85	47.9	0
9.25	4.64	166	0	2.53	52.8	0
9.3	5.63	166	0	2.88	44.1	0
9.35	2.94	156	0	1.03	41.1	0
9.4	4.78	185	0	1.42	47.4	0
9.45	3.47	175	0	1.1	34.9	0
9.5	4.42	163	0	1.96	39.4	0
9.55	3.03	168	0	1.76	29.9	0
9.6	3.22	146	0	1.11	37.2	0
9.65	2.41	150	0	0.771	40.6	0
9.7	2.95	154	0	0.812	27.7	0
9.75	3.49	151	0	1.25	29	0
9.8	3.21	148	0	1.53	30.3	0
9.85	2.52	140	0	0.962	34	0
9.9	2.32	135	0	1.36	24.4	0
9.95	1.95	131	0	0.766	31.7	0
10	1.83	112	0	0.631	19.5	0
10.05	1.83	112	0	0.631	19.5	0
10.1	1.83	112	0	0.631	19.5	0
10.15	1.83	112	0	0.631	19.5	0
10.2	1.83	112	0	0.631	19.5	0
10.25	1.83	112	0	0.631	19.5	0
10.3	1.83	112	0	0.631	19.5	0
10.35	1.83	112	0	0.631	19.5	0
10.4	1.83	112	0	0.631	19.5	0
10.45	1.83	112	0	0.631	19.5	0
10.5	1.83	112	0	0.631	19.5	0
10.55	1.83	112	0	0.631	19.5	0
10.6	1.83	112	0	0.631	19.5	0
10.65	1.83	112	0	0.631	19.5	0
10.7	1.83	112	0	0.631	19.5	0
10.75	1.83	112	0	0.631	19.5	0
10.8	1.83	112	0	0.631	19.5	0
10.85	1.83	112	0	0.631	19.5	0
10.9	1.83	112	0	0.631	19.5	0
10.95	1.83	112	0	0.631	19.5	0
11	1.17	80.5	0	0.357	8.46	0
11.05	1.17	80.5	0	0.357	8.46	0
11.1	1.17	80.5	0	0.357	8.46	0
11.15	1.17	80.5	0	0.357	8.46	0
11.2	1.17	80.5	0	0.357	8.46	0
11.25	1.17	80.5	0	0.357	8.46	0
11.3	1.17	80.5	0	0.357	8.46	0
11.35	1.17	80.5	0	0.357	8.46	0
11.4	1.17	80.5	0	0.357	8.46	0
11.45	1.17	80.5	0	0.357	8.46	0
11.5	1.17	80.5	0	0.357	8.46	0
11.55	1.17	80.5	0	0.357	8.46	0
11.6	1.17	80.5	0	0.357	8.46	0
11.65	1.17	80.5	0	0.357	8.46	0
11.7	1.17	80.5	0	0.357	8.46	0
11.75	1.17	80.5	0	0.357	8.46	0
11.8	1.17	80.5	0	0.357	8.46	0
