0.01 0.467313 0.238076 
0.02 0.145429 0.133449 
0.03 0.0532246 0.215957 
0.04 0.403441 0.259751 
0.05 0.423839 0.310968 
0.06 0.553451 0.189294 
0.07 0.489966 0.169853 
0.08 0.259169 0.227785 
0.09 0.181673 0.231855 
0.1 0.180524 0.169626 
0.11 0.313426 0.0480065 
0.12 0.219096 0.0991231 
0.13 0.185282 0.0675912 
0.14 0.165649 0.0802998 
0.15 0.237239 0.0134331 
0.16 0.0755826 0.0807874 
0.17 0.144865 0.0473593 
0.18 0.215647 0.00209526 
0.19 0.12723 0.0276834 
0.2 0.0487532 0.0554201 
0.21 0.0774027 0.042411 
0.22 0.147016 0.01346 
0.23 0.17349 0.000131142 
0.24 0.140573 0.0074493 
0.25 0.082627 0.0226226 
0.26 0.0388075 0.0327497 
0.27 0.0274964 0.0330321 
0.28 0.0453471 0.0257331 
0.29 0.077722 0.0158697 
0.3 0.109163 0.00776099 
0.31 0.129279 0.00359148 
0.32 0.134138 0.0035061 
0.33 0.124978 0.00638471 
0.34 0.105994 0.0106682 
0.35 0.0823086 0.0149434 
0.36 0.0585787 0.018233 
0.37 0.038266 0.0200562 
0.38 0.0234388 0.0203517 
0.39 0.0148999 0.0193457 
0.4 0.0124726 0.0174178 
0.41 0.0153283 0.0149904 
0.42 0.022284 0.0124542 
0.43 0.0320383 0.0101239 
0.44 0.0433383 0.00822192 
0.45 0.0550841 0.00687879 
0.46 0.0663815 0.00614452 
0.47 0.0765576 0.0060055 
0.48 0.0851522 0.00640231 
0.49 0.0918936 0.00724648 
0.5 0.0966674 0.00843465 
0.51 0.0994838 0.00985976 
0.52 0.100445 0.0114192 
0.53 0.0997192 0.0130203 
0.54 0.0975128 0.0145836 
0.55 0.0940547 0.0160443 
0.56 0.0895795 0.0173523 
0.57 0.0843164 0.0184718 
0.58 0.0784812 0.0193796 
0.59 0.0722716 0.0200638 
0.6 0.0658634 0.0205219 
0.61 0.0594101 0.0207587 
0.62 0.0530418 0.0207855 
0.63 0.0468668 0.0206175 
0.64 0.0409724 0.0202733 
0.65 0.0354271 0.0197734 
0.66 0.0302821 0.0191392 
0.67 0.0255738 0.0183926 
0.68 0.0213253 0.0175549 
0.69 0.0175489 0.0166465 
0.7 0.0142472 0.0156868 
0.71 0.0114155 0.0146936 
