0.01 0.353682 0.171897 
0.02 0.146924 0.0763068 
0.03 0.0789948 0.156671 
0.04 0.323765 0.181002 
0.05 0.345743 0.218219 
0.06 0.465016 0.175627 
0.07 0.367297 0.111835 
0.08 0.287239 0.22106 
0.09 0.186865 0.22116 
0.1 0.159756 0.128324 
0.11 0.253625 0.04353 
0.12 0.150325 0.0915919 
0.13 0.149783 0.0657128 
0.14 0.0979361 0.063965 
0.15 0.199137 0.0117778 
0.16 0.0650745 0.0785641 
0.17 0.110124 0.0595564 
0.18 0.131919 0.000104245 
0.19 0.117118 0.031087 
0.2 0.0479564 0.0416923 
0.21 0.0598536 0.040435 
0.22 0.131305 0.0232009 
0.23 0.120483 0.00424355 
0.24 0.0871164 0.0107727 
0.25 0.0575928 0.0275061 
0.26 0.0546207 0.0375015 
0.27 0.0417238 0.0338521 
0.28 0.0368648 0.0250219 
0.29 0.0441185 0.0152765 
0.3 0.0824964 0.00622581 
0.31 0.0987321 0.00170894 
0.32 0.10395 0.00104947 
0.33 0.0951155 0.00198567 
0.34 0.0766256 0.00584482 
0.35 0.057976 0.0127927 
0.36 0.0344901 0.0143417 
0.37 0.016112 0.0212716 
0.38 0.0165461 0.0234956 
0.39 0.0128155 0.0292578 
0.4 0.0238559 0.0231772 
0.41 0.0282736 0.0238343 
0.42 0.0303194 0.0250906 
0.43 0.0373324 0.0225472 
0.44 0.0445932 0.0188177 
0.45 0.0492345 0.0159479 
0.46 0.0518011 0.0144111 
0.47 0.0532677 0.013958 
0.48 0.0537967 0.0138248 
0.49 0.0529759 0.012912 
0.5 0.0512862 0.0110374 
0.51 0.0519605 0.0105561 
0.52 0.0586158 0.0139273 
0.53 0.0662427 0.0171581 
0.54 0.0632687 0.0144492 
0.55 0.0571296 0.0131389 
0.56 0.0645986 0.0180241 
0.57 0.0645342 0.0154901 
0.58 0.0539659 0.0136219 
0.59 0.0607431 0.0179391 
0.6 0.0517964 0.0124539 
0.61 0.0482286 0.0159563 
0.62 0.0473916 0.0131657 
0.63 0.0368731 0.0134669 
0.64 0.0388364 0.0131234 
0.65 0.0272283 0.0119839 
0.66 0.0288995 0.0121223 
0.67 0.0190109 0.0115064 
0.68 0.0191588 0.0103934 
0.69 0.0127775 0.0118242 
0.7 0.0104478 0.00838423 
0.71 0.00847506 0.0120181 
0.72 0.00417139 0.00754406 
0.73 0.00499236 0.0102481 
0.74 0.00143157 0.00914647 
0.75 0.00230956 0.00690631 
0.76 0.00115417 0.0101285 
0.77 0.00141969 0.00685584 
0.78 0.00282791 0.00671342 
0.79 0.00182792 0.00897426 
0.8 0.00509512 0.00568815 
0.81 0.0064279 0.00564983 
0.82 0.00564724 0.00777965 
0.83 0.0105807 0.00524793 
0.84 0.0132266 0.00403501 
0.85 0.0115465 0.00617387 
0.86 0.0159452 0.00543532 
0.87 0.0218248 0.00301664 
0.88 0.0205188 0.0036994 
0.89 0.0206096 0.00507017 
0.9 0.0278979 0.0036949 
0.91 0.0320954 0.00202704 
0.92 0.029295 0.00274835 
0.93 0.0300512 0.00392003 
0.94 0.0377507 0.00316806 
0.95 0.0422477 0.00166331 
0.96 0.039275 0.00164307 
0.97 0.0378155 0.00286264 
0.98 0.043896 0.00336033 
0.99 0.0507191 0.00243786 
1 0.050341 0.00142204 
1.01 0.0460198 0.00171246 
1.02 0.0465782 0.00301377 
1.03 0.0533107 0.00382489 
1.04 0.0587605 0.00331027 
1.05 0.0573982 0.00225812 
1.06 0.0526184 0.00212485 
1.07 0.0517554 0.00337081 
1.08 0.056897 0.00495859 
1.09 0.0629125 0.00549007 
1.1 0.0638851 0.00469073 
1.11 0.0596372 0.00368479 
1.12 0.0553931 0.00384902 
1.13 0.0559504 0.00545796 
1.14 0.0609893 0.0074352 
1.15 0.0658697 0.0083717 
1.16 0.0663421 0.00779974 
1.17 0.0623185 0.0065793 
1.18 0.0575458 0.00613287 
1.19 0.056084 0.00725638 
1.2 0.0589725 0.00950158 
1.21 0.0637125 0.0115654 
1.22 0.0665339 0.0123011 
1.23 0.0653222 0.0115488 
1.24 0.0609757 0.0102066 
1.25 0.056479 0.0095654 
1.26 0.0546737 0.0104283 
1.27 0.0564076 0.0126128 
1.28 0.0601961 0.0151139 
1.29 0.0633789 0.0167595 
1.3 0.0638401 0.0169139 
1.31 0.0611907 0.015814 
1.32 0.056817 0.0143882 
1.33 0.0529384 0.0137114 
1.34 0.0513359 0.0144286 
1.35 0.0524689 0.0164488 
1.36 0.0553759 0.0190342 
1.37 0.0582914 0.0211976 
1.38 0.0595721 0.0221826 
1.39 0.058451 0.0217963 
1.4 0.0552993 0.0204589 
1.41 0.0513497 0.0189821 
1.42 0.0480832 0.0182006 
1.43 0.0465857 0.0186278 
1.44 0.0471459 0.0202716 
1.45 0.0492186 0.0226643 
1.46 0.0517177 0.0250722 
1.47 0.0534764 0.0267836 
1.48 0.0536835 0.0273633 
1.49 0.0521384 0.0267861 
1.5 0.0492624 0.025417 
1.51 0.0458965 0.0238632 
1.52 0.0429838 0.0227611 
1.53 0.0412557 0.0225728 
1.54 0.0410222 0.0234564 
1.55 0.0421172 0.0252397 
1.56 0.0439923 0.0274934 
1.57 0.045913 0.0296717 
1.58 0.0471851 0.0312722 
1.59 0.0473439 0.0319694 
1.6 0.0462591 0.0316884 
1.61 0.0441386 0.0306068 
1.62 0.0414439 0.0290918 
1.63 0.0387508 0.027597 
1.64 0.0365968 0.0265466 
1.65 0.0353556 0.0262386 
1.66 0.0351636 0.0267849 
1.67 0.0359099 0.0280999 
1.68 0.0372832 0.0299324 
1.69 0.0388577 0.0319318 
1.7 0.0401945 0.0337277 
1.71 0.040935 0.0350072 
1.72 0.0408671 0.0355731 
1.73 0.0399548 0.0353742 
1.74 0.0383308 0.034505 
1.75 0.0362557 0.0331778 
1.76 0.0340588 0.0316758 
1.77 0.0320717 0.0302978 
1.78 0.0305686 0.0293051 
1.79 0.0297231 0.0288795 
1.8 0.0295867 0.0290988 
1.81 0.0300903 0.0299312 
1.82 0.0310656 0.0312481 
1.83 0.0322803 0.0328506 
1.84 0.0334803 0.0345053 
1.85 0.0344299 0.0359813 
1.86 0.0349469 0.0370838 
1.87 0.0349245 0.03768 
1.88 0.0343409 0.0377129 
1.89 0.0332558 0.0372045 
1.9 0.0317952 0.0362471 
1.91 0.0301294 0.0349865 
1.92 0.0284463 0.0335998 
1.93 0.0269259 0.0322703 
1.94 0.0257173 0.0311648 
1.95 0.0249229 0.0304144 
1.96 0.0245889 0.030101 
1.97 0.0247042 0.0302517 
1.98 0.0252064 0.0308386 
1.99 0.0259924 0.0317863 
2 0.0269335 0.0329828 
2.01 0.0278917 0.0342946 
2.02 0.0287355 0.0355819 
2.03 0.0293534 0.0367135 
2.04 0.0296642 0.0375799 
2.05 0.0296233 0.0381023 
2.06 0.0292242 0.0382391 
2.07 0.0284966 0.0379866 
2.08 0.0275009 0.0373775 
2.09 0.02632 0.0364751 
2.1 0.0250498 0.035366 
2.11 0.0237897 0.0341506 
2.12 0.0226332 0.0329333 
2.13 0.02166 0.0318139 
2.14 0.0209298 0.0308787 
2.15 0.020479 0.030195 
2.16 0.0203189 0.0298061 
2.17 0.0204368 0.0297301 
2.18 0.0207984 0.0299597 
2.19 0.0213522 0.0304644 
2.2 0.0220348 0.0311942 
2.21 0.0227764 0.0320849 
2.22 0.0235064 0.0330634 
2.23 0.0241591 0.0340533 
2.24 0.0246779 0.0349811 
2.25 0.0250187 0.0357803 
2.26 0.0251522 0.0363963 
2.27 0.025065 0.0367887 
2.28 0.0247595 0.0369335 
2.29 0.0242527 0.0368232 
2.3 0.0235736 0.0364668 
2.31 0.0227616 0.0358877 
2.32 0.0218621 0.0351218 
2.33 0.0209243 0.0342145 
2.34 0.0199972 0.0332173 
2.35 0.0191271 0.0321843 
2.36 0.0183548 0.0311696 
2.37 0.0177136 0.0302234 
2.38 0.0172279 0.0293902 
2.39 0.0169123 0.0287061 
2.4 0.0167715 0.0281979 
2.41 0.0168008 0.0278819 
2.42 0.0169863 0.0277637 
2.43 0.0173072 0.0278388 
2.44 0.0177364 0.0280931 
2.45 0.0182429 0.0285044 
2.46 0.018793 0.0290439 
2.47 0.0193528 0.0296777 
2.48 0.0198895 0.0303692 
2.49 0.0203729 0.0310806 
2.5 0.0207767 0.0317747 
2.51 0.0210796 0.0324166 
2.52 0.0212659 0.0329753 
2.53 0.0213258 0.0334245 
2.54 0.0212556 0.0337436 
2.55 0.0210574 0.0339184 
2.56 0.0207388 0.0339411 
2.57 0.0203122 0.0338104 
2.58 0.0197939 0.0335311 
2.59 0.0192032 0.0331135 
2.6 0.0185618 0.0325731 
2.61 0.0178923 0.0319291 
2.62 0.0172173 0.031204 
2.63 0.0165591 0.0304222 
2.64 0.0159382 0.0296093 
2.65 0.015373 0.0287907 
2.66 0.014879 0.0279913 
2.67 0.0144685 0.0272341 
2.68 0.0141506 0.0265398 
2.69 0.0139306 0.0259261 
2.7 0.0138104 0.0254072 
2.71 0.0137882 0.0249939 
2.72 0.0138592 0.024693 
2.73 0.0140159 0.0245073 
2.74 0.0142481 0.0244361 
2.75 0.0145437 0.0244751 
2.76 0.0148892 0.0246169 
2.77 0.0152699 0.0248511 
2.78 0.015671 0.0251652 
2.79 0.0160774 0.0255447 
2.8 0.0164746 0.0259738 
2.81 0.016849 0.0264362 
2.82 0.017188 0.0269148 
2.83 0.0174809 0.0273931 
2.84 0.0177184 0.0278552 
2.85 0.0178933 0.0282861 
2.86 0.0180006 0.0286723 
2.87 0.0180369 0.0290021 
2.88 0.0180012 0.0292655 
2.89 0.0178944 0.0294547 
2.9 0.017719 0.029564 
2.91 0.0174796 0.0295899 
2.92 0.0171818 0.0295313 
2.93 0.0168328 0.0293888 
2.94 0.0164406 0.0291651 
2.95 0.016014 0.028865 
2.96 0.0155624 0.0284944 
2.97 0.0150954 0.028061 
2.98 0.0146226 0.0275734 
2.99 0.0141534 0.0270413 
3 0.0136966 0.0264747 
3.01 0.0132608 0.0258844 
3.02 0.0128534 0.0252809 
3.03 0.0124813 0.0246748 
3.04 0.0121502 0.0240765 
3.05 0.0118646 0.0234956 
3.06 0.0116283 0.0229412 
3.07 0.0114434 0.0224214 
3.08 0.0113114 0.0219435 
3.09 0.0112324 0.0215136 
3.1 0.0112056 0.0211367 
3.11 0.011229 0.0208166 
3.12 0.0112999 0.0205559 
3.13 0.0114147 0.0203561 
3.14 0.0115693 0.0202174 
3.15 0.0117587 0.0201391 
3.16 0.0119776 0.0201191 
3.17 0.0122205 0.0201548 
3.18 0.0124813 0.0202425 
3.19 0.0127542 0.0203776 
3.2 0.0130332 0.0205551 
3.21 0.0133125 0.0207694 
3.22 0.0135862 0.0210144 
3.23 0.0138492 0.0212839 
3.24 0.0140965 0.0215714 
3.25 0.0143234 0.0218703 
3.26 0.0145259 0.0221743 
3.27 0.0147005 0.0224768 
3.28 0.0148443 0.022772 
3.29 0.0149549 0.0230539 
3.3 0.0150305 0.0233173 
3.31 0.0150701 0.0235573 
3.32 0.015073 0.0237696 
3.33 0.0150392 0.0239502 
3.34 0.0149693 0.024096 
3.35 0.0148645 0.0242044 
3.36 0.0147262 0.0242733 
3.37 0.0145564 0.0243015 
3.38 0.0143574 0.0242881 
3.39 0.0141321 0.024233 
3.4 0.0138834 0.0241365 
3.41 0.0136144 0.0239997 
3.42 0.0133285 0.0238239 
3.43 0.0130293 0.023611 
3.44 0.0127203 0.0233634 
3.45 0.012405 0.0230838 
3.46 0.0120871 0.0227751 
3.47 0.01177 0.0224406 
3.48 0.011457 0.0220839 
3.49 0.0111514 0.0217085 
