0.01 0.291278 0.35091 0.208814 
0.02 0.0361089 0.138172 0.737296 
0.03 0.133362 0.449084 0.229492 
0.04 0.382425 0.0894419 0.206901 
0.05 0.27917 0.442355 0.0440777 
0.06 0.261395 0.0625995 0.396267 
0.07 0.24927 0.202237 0.208091 
0.08 0.151961 0.104685 0.584944 
0.09 0.0839605 0.146528 0.46715 
0.1 0.137544 0.0231538 0.731317 
0.11 0.163427 0.520757 0.131416 
0.12 0.0253337 0.304335 0.567569 
0.13 0.168941 0.468442 0.291837 
0.14 0.0344579 0.120791 0.635223 
0.15 0.0626442 0.762108 0.0329841 
0.16 0.140736 0.301613 0.477201 
0.17 0.0187835 0.0591729 0.777046 
0.18 0.0273597 0.648955 0.201377 
0.19 0.0550526 0.855499 7.58408e-05 
0.2 0.0890602 0.45284 0.284104 
0.21 0.0733655 0.0270189 0.634178 
0.22 0.0307333 0.0320134 0.72749 
0.23 5.37695e-05 0.293929 0.401 
0.24 0.0169519 0.686023 0.166728 
0.25 0.0534847 0.884222 0.000123119 
0.26 0.0686562 0.829319 0.0830434 
0.27 0.0608352 0.597533 0.214987 
0.28 0.0483151 0.210901 0.444853 
0.29 0.0456891 0.0930195 0.581727 
0.3 0.0409371 0.0262887 0.794385 
0.31 0.0298337 0.0867375 0.812595 
0.32 0.0194614 0.208547 0.733617 
0.33 0.00978297 0.307235 0.562653 
0.34 0.00133897 0.447341 0.307383 
0.35 0.00278274 0.700224 0.196549 
0.36 0.00573971 0.614479 0.0902598 
0.37 0.0207668 0.832744 0.014803 
0.38 0.0287758 0.66621 0.00544895 
0.39 0.039792 0.728516 0.0196845 
0.4 0.057242 0.767068 0.105299 
0.41 0.0665527 0.633725 0.233341 
0.42 0.067976 0.482783 0.336048 
0.43 0.0663363 0.368895 0.416288 
0.44 0.0636086 0.277855 0.492538 
0.45 0.0603725 0.200581 0.571997 
0.46 0.0570991 0.141812 0.653423 
0.47 0.0536695 0.106041 0.722734 
0.48 0.0484683 0.081168 0.744856 
0.49 0.0395895 0.0439692 0.691305 
0.5 0.0292932 0.00672345 0.619102 
0.51 0.0245256 0.021311 0.655469 
0.52 0.0253362 0.0582283 0.748522 
0.53 0.0209693 0.0482959 0.663834 
0.54 0.0134082 0.108916 0.550101 
0.55 0.014498 0.199605 0.645474 
0.56 0.0126199 0.169298 0.559669 
0.57 0.00752947 0.31005 0.467377 
0.58 0.00995691 0.331899 0.54168 
0.59 0.00543616 0.373929 0.373089 
0.6 0.00627289 0.500614 0.442391 
0.61 0.00422779 0.452764 0.313427 
0.62 0.00377525 0.63044 0.341584 
0.63 0.0027065 0.542556 0.243938 
0.64 0.00236451 0.721127 0.263511 
0.65 0.00115846 0.637631 0.167132 
0.66 0.0015605 0.760628 0.201907 
0.67 0.000170277 0.752705 0.101256 
0.68 0.000803487 0.737394 0.139644 
0.69 0.000336921 0.874276 0.0665989 
0.7 7.22639e-05 0.711889 0.0680231 
0.71 0.00101403 0.896254 0.0563241 
0.72 0.000913851 0.806706 0.0160995 
0.73 0.000845906 0.76841 0.031865 
0.74 0.00311745 0.922474 0.0086029 
0.75 0.0025794 0.755398 0.00294957 
0.76 0.00307161 0.787855 0.00509956 
0.77 0.00662736 0.897262 0.00218704 
0.78 0.00592639 0.727069 0.00924361 
0.79 0.00618898 0.741807 0.00219356 
0.8 0.0110614 0.85881 0.016567 
0.81 0.0115242 0.720393 0.0396719 
0.82 0.0101291 0.653841 0.0258763 
0.83 0.0149893 0.77968 0.035551 
0.84 0.0189761 0.741662 0.0839828 
0.85 0.0168037 0.593009 0.0870434 
0.86 0.017698 0.629716 0.0659196 
0.87 0.0244134 0.718784 0.107639 
0.88 0.0271157 0.629536 0.165204 
0.89 0.0242586 0.511943 0.153569 
0.9 0.0255779 0.556083 0.130081 
0.91 0.0327711 0.630272 0.180995 
0.92 0.0365366 0.562259 0.252267 
0.93 0.0337876 0.445431 0.250507 
0.94 0.0327428 0.445438 0.211698 
0.95 0.038607 0.521398 0.236556 
0.96 0.0453268 0.518853 0.321046 
0.97 0.0456211 0.419157 0.365993 
0.98 0.0419391 0.347341 0.333293 
0.99 0.0422999 0.375696 0.299648 
1 0.0487718 0.433329 0.341502 
1.01 0.0551139 0.419917 0.429907 
1.02 0.0554354 0.336908 0.474751 
1.03 0.0515056 0.270747 0.443406 
1.04 0.0500346 0.278351 0.397201 
1.05 0.0544969 0.326698 0.412371 
1.06 0.0614998 0.342643 0.491673 
1.07 0.0650159 0.296717 0.566532 
1.08 0.0628976 0.226787 0.57543 
1.09 0.0587138 0.190222 0.526766 
1.1 0.0577778 0.205851 0.485117 
1.11 0.0619888 0.242397 0.504706 
1.12 0.0684035 0.254268 0.5798 
1.13 0.0722606 0.223337 0.654719 
1.14 0.0712017 0.169894 0.676337 
1.15 0.0669981 0.130146 0.638538 
1.16 0.063762 0.125249 0.583247 
1.17 0.0645583 0.14757 0.563342 
1.18 0.0692114 0.170882 0.601431 
1.19 0.074734 0.172028 0.675785 
1.2 0.0776838 0.146429 0.739727 
1.21 0.0765444 0.108134 0.756124 
1.22 0.0725438 0.0776834 0.721459 
1.23 0.0686143 0.0681362 0.665156 
1.24 0.0674201 0.0783521 0.628128 
1.25 0.069787 0.0960214 0.636777 
1.26 0.0743963 0.106574 0.688658 
1.27 0.078733 0.101636 0.756468 
1.28 0.0805751 0.0824652 0.805501 
1.29 0.0791472 0.0576261 0.813088 
1.3 0.0753835 0.0373756 0.779425 
1.31 0.0712999 0.0283288 0.72542 
1.32 0.0689124 0.0309616 0.680494 
1.33 0.0692871 0.0405074 0.667684 
1.34 0.072142 0.0500607 0.693465 
1.35 0.0761001 0.0539783 0.746317 
1.36 0.0793895 0.0500143 0.803418 
1.37 0.0806263 0.039568 0.841442 
1.38 0.0793448 0.026393 0.846324 
1.39 0.0760971 0.0146606 0.818125 
1.4 0.0721446 0.00730831 0.769751 
1.41 0.068918 0.0052406 0.720867 
1.42 0.0674782 0.00746833 0.689973 
1.43 0.0681736 0.0118907 0.687803 
1.44 0.0705857 0.0162632 0.714238 
1.45 0.0737419 0.0189539 0.759306 
1.46 0.0764862 0.0192828 0.807397 
1.47 0.077866 0.0174474 0.842839 
1.48 0.0774108 0.0141868 0.854879 
1.49 0.0752306 0.0103849 0.840568 
1.5 0.071931 0.0067711 0.804973 
1.51 0.0683936 0.00379316 0.75899 
1.52 0.0655043 0.00164661 0.71573 
1.53 0.0639102 0.000389435 0.686678 
1.54 0.0638695 5.709e-05 0.678721 
1.55 0.065219 0.000716969 0.692726 
1.56 0.0674537 0.0024439 0.723833 
1.57 0.0698822 0.00523901 0.763173 
1.58 0.0718105 0.00893892 0.80039 
1.59 0.0727053 0.0131643 0.826245 
1.6 0.0723027 0.0173399 0.834683 
1.61 0.0706434 0.0207907 0.823943 
1.62 0.0680374 0.0228914 0.796593 
1.63 0.0649744 0.0232283 0.758605 
1.64 0.062006 0.0217266 0.717807 
1.65 0.0596284 0.0187085 0.682109 
1.66 0.0581884 0.0148615 0.657898 
1.67 0.0578293 0.0111218 0.648905 
1.68 0.0584812 0.00849914 0.655704 
1.69 0.0598921 0.00787876 0.675866 
1.7 0.0616895 0.00984372 0.704651 
1.71 0.0634561 0.0145534 0.736053 
1.72 0.0648064 0.0217011 0.763957 
1.73 0.0654485 0.0305578 0.783202 
1.74 0.0652252 0.0400914 0.790367 
1.75 0.0641277 0.0491376 0.784199 
1.76 0.0622849 0.0565915 0.76564 
1.77 0.059932 0.0615857 0.737499 
1.78 0.0573664 0.0636265 0.70388 
1.79 0.0548983 0.0626682 0.669459 
1.8 0.052805 0.0591161 0.638752 
1.81 0.0512945 0.0537626 0.615479 
1.82 0.0504821 0.0476682 0.602103 
1.83 0.0503826 0.0420082 0.599588 
1.84 0.0509162 0.0379096 0.607389 
1.85 0.0519267 0.0363002 0.623635 
1.86 0.0532074 0.0377908 0.645481 
1.87 0.0545309 0.0426036 0.669536 
1.88 0.0556785 0.0505527 0.692327 
1.89 0.0564657 0.0610773 0.710731 
1.9 0.056761 0.0733185 0.722315 
1.91 0.0564969 0.0862283 0.725568 
1.92 0.0556723 0.0986952 0.720005 
1.93 0.0543476 0.109672 0.706146 
1.94 0.0526336 0.118288 0.685381 
1.95 0.0506754 0.123938 0.659759 
1.96 0.0486353 0.12634 0.631722 
1.97 0.0466748 0.125549 0.603826 
1.98 0.0449383 0.121943 0.578472 
1.99 0.0435409 0.116175 0.557684 
2 0.0425591 0.109097 0.542936 
2.01 0.042027 0.101673 0.535054 
2.02 0.041936 0.0948827 0.534184 
2.03 0.0422389 0.0896331 0.539829 
2.04 0.0428571 0.086678 0.550942 
2.05 0.0436894 0.0865574 0.566053 
2.06 0.0446228 0.0895584 0.583428 
2.07 0.0455424 0.0957011 0.601237 
2.08 0.046341 0.104747 0.617711 
2.09 0.0469275 0.116227 0.631282 
2.1 0.0472325 0.129491 0.640696 
2.11 0.0472123 0.143765 0.64509 
2.12 0.0468503 0.158213 0.644027 
2.13 0.0461564 0.172006 0.637506 
2.14 0.0451642 0.184385 0.625929 
2.15 0.0439272 0.194706 0.610042 
2.16 0.042513 0.20249 0.590862 
2.17 0.0409984 0.207444 0.569584 
2.18 0.0394628 0.209475 0.547487 
2.19 0.0379832 0.20869 0.525842 
2.2 0.036629 0.205378 0.505828 
2.21 0.0354581 0.199983 0.48846 
2.22 0.0345142 0.193071 0.474535 
2.23 0.033825 0.185289 0.464595 
2.24 0.0334013 0.177321 0.458914 
2.25 0.033238 0.169842 0.457495 
2.26 0.0333151 0.163483 0.460089 
